Time,Uptime,Latency,Downlink,Uplink
2024-03-31 14:31:18,1.0,22.93574905395508,136.361776,2.8896825
2024-03-31 14:31:19,1.0,21.909290313720703,82.149624,2.13844075
2024-03-31 14:31:20,1.0,19.59217834472656,85.243864,1.89568275
2024-03-31 14:31:21,1.0,21.522411346435547,98.334232,2.29530775
2024-03-31 14:31:22,1.0,24.99074935913086,183.039152,3.79337875
2024-03-31 14:31:23,1.0,24.731685638427734,162.271168,3.45925225
2024-03-31 14:31:24,1.0,23.82320022583008,170.651856,3.54792825
2024-03-31 14:31:25,1.0,25.066402435302734,144.626656,3.097653
2024-03-31 14:31:26,1.0,25.130748748779297,152.99464,3.31078225
2024-03-31 14:31:27,1.0,23.80231285095215,150.127168,3.385617
2024-03-31 14:31:28,1.0,24.863000869750977,84.387608,2.392196
2024-03-31 14:31:29,1.0,25.876399993896484,101.133048,2.466645
2024-03-31 14:31:30,1.0,25.756561279296875,113.655592,2.49671825
2024-03-31 14:31:31,1.0,25.170873641967773,95.8702,2.3599335
2024-03-31 14:31:32,1.0,24.6914119720459,121.910368,2.60368975
2024-03-31 14:31:33,1.0,25.350528717041016,89.345128,2.061525625
2024-03-31 14:31:34,1.0,24.899499893188477,15.001373,0.6124355
2024-03-31 14:31:35,1.0,23.951187133789062,0.02860515234375,0.04068475
2024-03-31 14:31:36,1.0,24.977313995361328,0.157932328125,1.321742625
2024-03-31 14:31:37,1.0,24.623939514160156,0.01314494921875,0.029393681640625
2024-03-31 14:31:38,1.0,24.92362403869629,0.021600666015625,0.03653238671875
2024-03-31 14:31:39,1.0,26.377866744995117,0.018379439453125,0.0255684765625
2024-03-31 14:31:40,1.0,25.24587059020996,0.0205353125,0.0454578671875
2024-03-31 14:31:41,1.0,25.666332244873047,0.019755171875,0.03420035546875
2024-03-31 14:31:42,1.0,26.80846405029297,0.0830304453125,0.05138861328125
2024-03-31 14:31:43,1.0,24.292938232421875,0.100453578125,0.1013679375
2024-03-31 14:31:44,1.0,22.107650756835938,0.084221625,0.0657834609375
2024-03-31 14:31:45,1.0,20.285436630249023,0.04451834375,0.0592906796875
2024-03-31 14:31:46,1.0,20.226627349853516,0.09260184375,0.1092028984375
2024-03-31 14:31:47,1.0,22.025876998901367,0.01359793359375,0.0280095625
2024-03-31 14:31:48,1.0,24.691131591796875,0.021810380859375,0.03513987890625
2024-03-31 14:31:49,1.0,23.96393394470215,0.0150323857421875,0.025333595703125
2024-03-31 14:31:50,1.0,21.110187530517575,0.0600121015625,0.087216359375
2024-03-31 14:31:51,1.0,21.65606117248535,0.053158609375,0.036976984375
2024-03-31 14:31:52,1.0,23.57749938964844,0.03633944921875,0.0319354296875
2024-03-31 14:31:53,1.0,23.233625411987305,0.0525462421875,0.048477765625
2024-03-31 14:31:54,1.0,21.857999801635746,0.01658427734375,0.0485700390625
2024-03-31 14:31:55,1.0,21.283811569213867,0.20275265625,0.1235725859375
2024-03-31 14:31:56,1.0,21.49966812133789,0.0744992265625,0.0341416328125
2024-03-31 14:31:57,1.0,21.585248947143555,0.05997016015625,0.0774184609375
2024-03-31 14:31:58,1.0,23.64993667602539,0.04598634765625,0.087468015625
2024-03-31 14:31:59,1.0,26.014686584472656,0.04472805859375,0.06512915234375
2024-03-31 14:32:00,1.0,27.715686798095703,0.016777216796875,0.03956067578125
2024-03-31 14:32:01,1.0,26.60099983215332,1.749763,0.19162096875
2024-03-31 14:32:02,1.0,24.731401443481445,6.816071,0.194783484375
2024-03-31 14:32:03,1.0,26.56439971923828,0.0088751474609375,0.03803394921875
2024-03-31 14:32:04,1.0,26.888622283935547,0.015443427734375,0.031918654296875
2024-03-31 14:32:05,1.0,26.81599998474121,0.014369685546875,0.031918654296875
2024-03-31 14:32:06,1.0,27.77950096130371,0.0093281318359375,0.025400705078125
2024-03-31 14:32:07,1.0,27.649499893188477,0.018480103515625,0.03014865625
2024-03-31 14:32:08,1.0,26.278247833251953,0.019193134765625,0.03706087109375
2024-03-31 14:32:09,1.0,25.50913429260254,0.0096217333984375,0.02707842578125
2024-03-31 14:32:10,1.0,24.867185592651367,0.0157370283203125,0.030761025390625
2024-03-31 14:32:11,1.0,24.490938186645508,0.013119783203125,0.029074916015625
2024-03-31 14:32:12,1.0,25.089689254760746,0.0093532978515625,0.02471283984375
2024-03-31 14:32:13,1.0,26.1273136138916,0.01200409765625,0.05869508984375
2024-03-31 14:32:14,1.0,27.061124801635746,0.0183542734375,0.0473369140625
2024-03-31 14:32:15,1.0,26.512374877929688,0.01207120703125,0.0311636796875
2024-03-31 14:32:16,1.0,27.723602294921875,0.020124271484375,0.02889875390625
2024-03-31 14:32:17,1.0,29.10773468017578,0.05239524609375,0.029200744140625
2024-03-31 14:32:18,1.0,27.38043975830078,0.022657630859375,0.031423724609375
2024-03-31 14:32:19,1.0,26.651187896728516,0.0129436220703125,0.028068283203125
2024-03-31 14:32:20,1.0,32.664737701416016,0.0546769453125,0.066429390625
2024-03-31 14:32:21,1.0,35.20150375366211,0.0520177578125,0.03088685546875
2024-03-31 14:32:22,1.0,31.19962501525879,0.029888609375,0.028940697265625
2024-03-31 14:32:23,1.0,28.434202194213867,0.01541826171875,0.04780667578125
2024-03-31 14:32:24,1.0,27.323266983032227,0.0347372265625,0.026910654296875
2024-03-31 14:32:25,1.0,26.841064453125,0.0136902080078125,0.033084671875
2024-03-31 14:32:26,1.0,27.8200626373291,0.0162487333984375,0.03448556640625
2024-03-31 14:32:27,1.0,26.657188415527344,0.027934064453125,0.031490833984375
2024-03-31 14:32:28,1.0,23.889236450195312,0.03143211328125,0.03764807421875
2024-03-31 14:32:29,1.0,22.963998794555664,0.021961375,0.10878346875
2024-03-31 14:32:30,1.0,23.073810577392575,0.029964107421875,0.027657240234375
2024-03-31 14:32:31,1.0,22.200437545776367,0.018907921875,0.03810105859375
2024-03-31 14:32:32,1.0,21.583587646484375,0.032354861328125,0.200370296875
2024-03-31 14:32:33,1.0,22.532251358032227,0.015669919921875,0.04079380078125
2024-03-31 14:32:34,1.0,23.072750091552734,0.12808565625,0.0811178359375
2024-03-31 14:32:35,1.0,22.220687866210938,0.017003708984375,0.03458623046875
2024-03-31 14:32:36,1.0,22.5585880279541,0.0144703486328125,0.024293408203125
2024-03-31 14:32:37,1.0,23.613000869750977,0.0126584091796875,0.030568087890625
2024-03-31 14:32:38,1.0,23.736061096191406,0.02006555078125,0.04028209375
2024-03-31 14:32:39,1.0,22.747709274291992,0.0098650029296875,0.028403826171875
2024-03-31 14:32:40,1.0,21.40987968444824,0.017523802734375,0.032270974609375
2024-03-31 14:32:41,1.0,23.791399002075195,0.01707081640625,0.031943818359375
2024-03-31 14:32:42,1.0,25.29140281677246,0.0197216171875,0.0364233359375
2024-03-31 14:32:43,1.0,25.48123550415039,0.01791806640625,0.04625478515625
2024-03-31 14:32:44,1.0,26.715497970581055,0.016433283203125,0.029427236328125
2024-03-31 14:32:45,1.0,25.789438247680664,0.03660788671875,0.05142216796875
2024-03-31 14:32:46,1.0,26.26046371459961,0.02509871484375,0.03389836328125
2024-03-31 14:32:47,1.0,28.220399856567383,0.00818728125,0.029494345703125
2024-03-31 14:32:48,1.0,28.04393768310547,0.03789134375,0.032531021484375
2024-03-31 14:32:49,1.0,26.966312408447266,0.0077510737304687,0.02795923046875
2024-03-31 14:32:50,1.0,25.54512405395508,0.0241424140625,0.0502645390625
2024-03-31 14:32:51,1.0,25.08525276184082,0.055683578125,0.04112095703125
2024-03-31 14:32:52,1.0,27.529998779296875,0.0080195092773437,0.036398171875
2024-03-31 14:32:53,1.0,29.269248962402344,0.025400705078125,0.046070234375
2024-03-31 14:32:54,1.0,26.30481338500977,0.01028443359375,0.03065197265625
2024-03-31 14:32:55,1.0,25.28966522216797,0.04992060546875,0.0277830703125
2024-03-31 14:32:56,1.0,27.376733779907227,0.026960986328125,0.03666660546875
2024-03-31 14:32:57,1.0,27.19413375854492,0.0111065166015625,0.0290833046875
2024-03-31 14:32:58,1.0,24.85687828063965,0.092534734375,0.0940782421875
2024-03-31 14:32:59,1.0,23.261411666870117,0.4126691875,0.153142421875
2024-03-31 14:33:00,1.0,23.71556282043457,4.834942,0.46674215625
2024-03-31 14:33:01,1.0,23.726064682006836,3.945372,0.40248540625
2024-03-31 14:33:02,1.0,24.76500129699707,6.9112985,0.234428046875
2024-03-31 14:33:03,1.0,25.96500015258789,0.02211237109375,0.04650644140625
2024-03-31 14:33:04,1.0,24.45852851867676,0.019436404296875,0.0387553671875
2024-03-31 14:33:05,1.0,24.492122650146484,0.088910859375,0.133815078125
2024-03-31 14:33:06,1.0,23.446998596191406,0.11444578125,0.069667390625
2024-03-31 14:33:07,1.0,21.404626846313477,0.01467167578125,0.030534533203125
2024-03-31 14:33:08,1.0,21.849748611450195,0.022154314453125,0.0370105390625
2024-03-31 14:33:09,1.0,23.391767501831055,0.0116014453125,0.02603823828125
2024-03-31 14:33:10,1.0,22.608646392822266,0.01847171484375,0.03764807421875
2024-03-31 14:33:11,1.0,22.589176177978516,0.09714846875,0.100545859375
2024-03-31 14:33:12,1.0,22.95800018310547,0.0136902080078125,0.024847056640625
2024-03-31 14:33:13,1.0,25.305400848388672,0.0165675,0.0472026953125
2024-03-31 14:33:14,1.0,26.27187728881836,0.031901876953125,0.05122923046875
2024-03-31 14:33:15,1.0,25.436622619628903,0.0088919248046875,0.03175926953125
2024-03-31 14:33:16,1.0,24.113435745239254,0.0153175986328125,0.02740558203125
2024-03-31 14:33:17,1.0,24.788002014160156,0.0101921591796875,0.031625052734375
2024-03-31 14:33:18,1.0,25.16437530517578,0.019419626953125,0.03472044921875
2024-03-31 14:33:19,1.0,24.26753044128418,0.04794089453125,0.06104390234375
2024-03-31 14:33:20,1.0,24.79017639160156,0.168468421875,0.1178431640625
2024-03-31 14:33:21,1.0,25.699188232421875,0.46074428125,0.064651
2024-03-31 14:33:22,1.0,24.645936965942383,0.5946013125,0.05512993359375
2024-03-31 14:33:23,1.0,23.6904354095459,0.008942255859375,0.03579419140625
2024-03-31 14:33:24,1.0,23.934627532958984,0.0230351171875,0.04999610546875
2024-03-31 14:33:25,1.0,21.772314071655273,0.04764729296875,0.04424151953125
2024-03-31 14:33:26,1.0,22.119937896728516,0.05781428515625,0.0661525625
2024-03-31 14:33:27,1.0,24.71137428283691,0.04647288671875,0.03526570703125
2024-03-31 14:33:28,1.0,24.61933326721191,0.022473080078125,0.03481272265625
2024-03-31 14:33:29,1.0,23.88312530517578,0.016760439453125,0.0416494375
2024-03-31 14:33:30,1.0,23.27956199645996,0.020627587890625,0.027615296875
2024-03-31 14:33:31,1.0,21.570375442504883,0.11533496875,0.0765879921875
2024-03-31 14:33:32,1.0,19.71287727355957,0.031004294921875,0.0431761640625
2024-03-31 14:33:33,1.0,21.185707092285156,0.17319959375,0.10065490625
2024-03-31 14:33:34,1.0,22.07576560974121,0.1833498125,0.135048203125
2024-03-31 14:33:35,1.0,22.089353561401367,0.1000509296875,0.0754890859375
2024-03-31 14:33:36,1.0,23.5674991607666,0.023790091796875,0.038268828125
2024-03-31 14:33:37,1.0,22.802688598632812,0.017154703125,0.032707181640625
2024-03-31 14:33:38,1.0,21.56656265258789,0.021181234375,0.04189270703125
2024-03-31 14:33:39,1.0,21.546062469482425,0.0159970751953125,0.03289173046875
2024-03-31 14:33:40,1.0,21.104999542236328,0.01233125390625,0.024066916015625
2024-03-31 14:33:41,1.0,22.162689208984375,0.016953376953125,0.05372903515625
2024-03-31 14:33:42,1.0,23.715749740600582,4.2134635,0.136113546875
2024-03-31 14:33:43,1.0,26.21256446838379,0.0142690224609375,0.04348654296875
2024-03-31 14:33:44,1.0,28.44543838500977,0.023563599609375,0.03689309765625
2024-03-31 14:33:45,1.0,29.114124298095703,0.5365018125,0.08038803125
2024-03-31 14:33:46,1.0,29.04993438720703,64.646252,0.52807125
2024-03-31 14:33:47,1.0,27.95131492614746,17.40652,0.144351171875
2024-03-31 14:33:48,1.0,27.198749542236328,0.0230351171875,0.03352087890625
2024-03-31 14:33:49,1.0,27.29518699645996,0.0120544296875,0.0304758125
2024-03-31 14:33:50,1.0,27.16506576538086,0.029964107421875,0.137011140625
2024-03-31 14:33:51,1.0,26.736665725708008,0.1026513984375,0.0445435078125
2024-03-31 14:33:52,1.0,28.152734756469727,0.0145877890625,0.026164068359375
2024-03-31 14:33:53,1.0,27.20168685913086,0.0078014052734375,0.0490230234375
2024-03-31 14:33:54,1.0,25.75987434387207,0.0078014052734375,0.03393191796875
2024-03-31 14:33:55,1.0,32.30739974975586,0.0116601650390625,0.0337641484375
2024-03-31 14:33:56,1.0,31.94820213317871,0.0568915390625,0.06856009375
2024-03-31 14:33:57,1.0,26.43779754638672,0.025534921875,0.03510632421875
2024-03-31 14:33:58,1.0,26.30066680908203,0.0605909140625,0.0974588515625
2024-03-31 14:33:59,1.0,23.445310592651367,0.081226890625,0.0974588515625
2024-03-31 14:34:00,1.0,21.037939071655273,0.00818728125,0.025090326171875
2024-03-31 14:34:01,1.0,22.67494201660156,0.019243466796875,0.03562641796875
2024-03-31 14:34:02,1.0,23.143648147583008,0.064265125,0.029444013671875
2024-03-31 14:34:03,1.0,22.859176635742188,0.0331685546875,0.04903980078125
2024-03-31 14:34:04,1.0,23.82105827331543,0.0482512734375,0.0433691015625
2024-03-31 14:34:05,1.0,23.12164878845215,0.023194501953125,0.032614908203125
2024-03-31 14:34:06,1.0,22.100187301635746,0.030811357421875,0.03513987890625
2024-03-31 14:34:07,1.0,21.59906005859375,0.020652751953125,0.0352489296875
2024-03-31 14:34:08,1.0,22.58506202697754,0.04518104296875,0.03825205078125
2024-03-31 14:34:09,1.0,23.702863693237305,0.0097140078125,0.028781314453125
2024-03-31 14:34:10,1.0,24.20937156677246,0.0114672275390625,0.028764537109375
2024-03-31 14:34:11,1.0,23.81794548034668,0.0103431533203125,0.037748734375
2024-03-31 14:34:12,1.0,23.794876098632812,0.020283654296875,0.028160556640625
2024-03-31 14:34:13,1.0,23.37856101989746,0.0100831064453125,0.0455920859375
2024-03-31 14:34:14,1.0,21.680938720703125,0.0201158828125,0.028521267578125
2024-03-31 14:34:15,1.0,21.72506332397461,0.0084808828125,0.028974251953125
2024-03-31 14:34:16,1.0,24.305191040039062,0.0280431171875,0.0451894296875
2024-03-31 14:34:17,1.0,22.467884063720703,0.0100831064453125,0.030517755859375
2024-03-31 14:34:18,1.0,20.572294235229492,0.01876531640625,0.0340829140625
2024-03-31 14:34:19,1.0,21.475000381469727,0.01566153125,0.03071908203125
2024-03-31 14:34:20,1.0,22.756938934326172,0.0939188515625,0.100260640625
2024-03-31 14:34:21,1.0,22.766874313354492,8.506501,0.235937984375
2024-03-31 14:34:22,1.0,22.009815216064453,0.016399728515625,0.140307859375
2024-03-31 14:34:23,1.0,19.4710636138916,0.0351818203125,0.167101078125
2024-03-31 14:34:24,1.0,19.574750900268555,0.01561119921875,0.07661315625
2024-03-31 14:34:25,1.0,20.956235885620117,0.05447562109375,0.062058921875
2024-03-31 14:34:26,1.0,21.40823554992676,0.021256732421875,0.03389836328125
2024-03-31 14:34:27,1.0,23.79287338256836,0.0866711015625,0.108775078125
2024-03-31 14:34:28,1.0,25.131500244140625,0.01509110546875,0.040542140625
2024-03-31 14:34:29,1.0,23.2109375,0.0251826015625,0.05453433984375
2024-03-31 14:34:30,1.0,22.577627182006836,0.01203765234375,0.029116857421875
2024-03-31 14:34:31,1.0,23.355377197265625,0.04862876171875,0.0926437890625
2024-03-31 14:34:32,1.0,23.821063995361328,0.01311139453125,0.028294775390625
2024-03-31 14:34:33,1.0,22.78387451171875,0.017054041015625,0.096385109375
2024-03-31 14:34:34,1.0,21.950883865356445,0.03667499609375,0.03397386328125
2024-03-31 14:34:35,1.0,21.536623001098633,0.0532844375,0.02964533984375
2024-03-31 14:34:36,1.0,21.870059967041016,0.01793484375,0.03111334765625
2024-03-31 14:34:37,1.0,22.418764114379883,0.1847423125,0.05934940234375
2024-03-31 14:34:38,1.0,22.03156280517578,0.023655875,0.0370692578125
2024-03-31 14:34:39,1.0,21.289878845214844,0.010292822265625,0.026910654296875
2024-03-31 14:34:40,1.0,20.302291870117188,0.0132623896484375,0.03353765625
2024-03-31 14:34:41,1.0,20.52347183227539,0.031457279296875,0.029913775390625
2024-03-31 14:34:42,1.0,23.41517639160156,0.0184549375,0.031943818359375
2024-03-31 14:34:43,1.0,25.04180145263672,0.02113929296875,0.05196742578125
2024-03-31 14:34:44,1.0,21.931732177734375,0.03052614453125,0.031960595703125
2024-03-31 14:34:45,1.0,20.594623565673828,0.0491572421875,0.05304116796875
2024-03-31 14:34:46,1.0,20.426687240600582,0.021550333984375,0.03368026171875
2024-03-31 14:34:47,1.0,19.676000595092773,0.0142606337890625,0.02964533984375
2024-03-31 14:34:48,1.0,19.393686294555664,0.018337498046875,0.03236325
2024-03-31 14:34:49,1.0,19.34587287902832,0.01814455859375,0.0305764765625
2024-03-31 14:34:50,1.0,19.019187927246097,0.019327353515625,0.04695942578125
2024-03-31 14:34:51,1.0,19.77437400817871,0.12704546875,0.0817805390625
2024-03-31 14:34:52,1.0,20.612876892089844,0.021676162109375,0.0382436640625
2024-03-31 14:34:53,1.0,21.459625244140625,0.0116014453125,0.0425973515625
2024-03-31 14:34:54,1.0,22.776201248168945,0.02435212890625,0.029670505859375
2024-03-31 14:34:55,1.0,22.178939819335938,0.01739797265625,0.03023254296875
2024-03-31 14:34:56,1.0,23.249940872192383,0.03394030859375,0.05164866015625
2024-03-31 14:34:57,1.0,22.709686279296875,0.0131533369140625,0.03696020703125
2024-03-31 14:34:58,1.0,23.46768569946289,0.1177425,0.0989771875
2024-03-31 14:34:59,1.0,24.605186462402344,0.04601990234375,0.070170703125
2024-03-31 14:35:00,1.0,24.420063018798828,0.0088248154296875,0.0518164296875
2024-03-31 14:35:01,1.0,25.447999954223633,0.023286775390625,0.0425386328125
2024-03-31 14:35:02,1.0,25.32231330871582,0.0527978984375,0.03387319921875
2024-03-31 14:35:03,1.0,23.52224922180176,0.0146548984375,0.0374635234375
2024-03-31 14:35:04,1.0,22.512187957763672,0.0839951328125,0.051397
2024-03-31 14:35:05,1.0,23.395999908447266,0.04903980078125,0.054970546875
2024-03-31 14:35:06,1.0,26.632436752319336,0.032338083984375,0.03269040625
2024-03-31 14:35:07,1.0,28.97018814086914,0.30041284375,0.1130532734375
2024-03-31 14:35:08,1.0,28.38368797302246,0.076160171875,0.062713234375
2024-03-31 14:35:09,1.0,27.403736114501953,0.0152421005859375,0.028521267578125
2024-03-31 14:35:10,1.0,25.134626388549805,0.017003708984375,0.03819333203125
2024-03-31 14:35:11,1.0,24.068527221679688,0.01177760546875,0.03066875
2024-03-31 14:35:12,1.0,22.73111915588379,0.014319353515625,0.026508001953125
2024-03-31 14:35:13,1.0,22.538249969482425,0.0400304375,0.0494172890625
2024-03-31 14:35:14,1.0,24.239734649658203,0.0785425390625,0.05322571875
2024-03-31 14:35:15,1.0,24.47162628173828,0.0091939140625,0.027422359375
2024-03-31 14:35:16,1.0,24.475059509277344,0.0152253232421875,0.034376515625
2024-03-31 14:35:17,1.0,24.81456184387207,0.0096468994140625,0.026390560546875
2024-03-31 14:35:18,1.0,23.266000747680664,0.018303943359375,0.03614651171875
2024-03-31 14:35:19,1.0,24.767250061035156,0.0114420615234375,0.027346861328125
2024-03-31 14:35:20,1.0,24.56475067138672,0.145005484375,0.19801309375
2024-03-31 14:35:21,1.0,22.67574691772461,0.04469450390625,0.02802633984375
2024-03-31 14:35:22,1.0,22.20075035095215,0.021927822265625,0.0350643828125
2024-03-31 14:35:23,1.0,23.81893539428711,0.02086246875,0.04063441796875
2024-03-31 14:35:24,1.0,25.03387451171875,0.0153175986328125,0.030744248046875
2024-03-31 14:35:25,1.0,23.201997756958008,0.05502926953125,0.05947523046875
2024-03-31 14:35:26,1.0,23.144533157348633,0.0690466328125,0.037111203125
2024-03-31 14:35:27,1.0,22.9775333404541,0.017926455078125,0.0385624296875
2024-03-31 14:35:28,1.0,26.788124084472656,0.0124570830078125,0.03442684765625
2024-03-31 14:35:29,1.0,28.233877182006836,0.042689625,0.058611203125
2024-03-31 14:35:30,1.0,26.81466484069824,0.01541826171875,0.031910265625
2024-03-31 14:35:31,1.0,29.433286666870117,0.02077858203125,0.07279634375
2024-03-31 14:35:32,1.0,26.775869369506836,0.023806869140625,0.090076875
2024-03-31 14:35:33,1.0,25.461124420166016,0.12912584375,0.1084143671875
2024-03-31 14:35:34,1.0,26.12156105041504,0.014612955078125,0.03410808203125
2024-03-31 14:35:35,1.0,24.28987693786621,0.0137740947265625,0.030794580078125
2024-03-31 14:35:36,1.0,23.576122283935547,0.023563599609375,0.03589485546875
2024-03-31 14:35:37,1.0,24.772188186645508,0.0338815859375,0.0790542421875
2024-03-31 14:35:38,1.0,26.25900077819824,0.02431857421875,0.0403240390625
2024-03-31 14:35:39,1.0,24.341073989868164,0.06309072265625,0.0681238828125
2024-03-31 14:35:40,1.0,23.26999855041504,0.05922357421875,0.1012756640625
2024-03-31 14:35:41,1.0,25.6200008392334,8.475506,0.156514640625
2024-03-31 14:35:42,1.0,25.83406639099121,0.0182284453125,0.02899941796875
2024-03-31 14:35:43,1.0,23.949533462524418,0.01259130078125,0.0389566953125
